3
3
4
1
5
9
0
5
2
2
3
7
5
5
4
4
5
1
3
3
3
4
1
3
6
3
4
2
6
4
5
4
2
1
5
4
5
7
4
4
1
4
3
1
8
7
3
2
2
3
5
7
6
4
4
4
3
2
4
5
4
2
1
0
3
3
5
2
2
0
3
3
5
4
4
2
4
1
2
3
2
4
2
5
3
2
2
2
2
5
4
5
4
4
4
2
2
3
3
3
